flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label_binary,label_binary_name,label_8class,label_8class_name
-0.5410119,1.4094859,-0.49185735,-0.5410119,0.57215434,0.11315419,0.5030695,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.18306404,-0.24372314,-0.3491271,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5487044,-0.9071609,-0.8646257,-0.79338527,-0.8835737,-0.5505584,-0.30845505,-0.49082237,-0.8498558,-0.8835736,-0.8835737,-0.57221663,-0.49082237,1,Malicious,4,Mirai
-0.5490626,0.2769119,-0.49185735,-0.5490626,-0.6183738,-0.5939922,-0.6062387,-0.22433367,1.1830305,2.0397842,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.3523606,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.57852364,-0.9071609,-0.7681247,-0.79596895,-0.76321614,-0.57687765,-0.29420146,-0.57874316,-1.1162103,-0.7632161,-0.7632162,-0.5555972,-0.57874316,1,Malicious,5,Recon
0.35423702,-1.341051,1.6944783,0.35423702,-0.7932624,-0.7629671,-0.7001342,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.27050745,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,3.9561102,-0.27890018,0.13991395,-0.10504629,-0.5029797,1.7089847,0.2665144,0.40766993,0.2102089,-0.50419533,1.0282873,-0.54677194,-0.6438049,0.21020894,0.2102089,-0.13489726,-0.54677194,0,Benign,0,Benign
3.3649886,-1.341051,1.6944783,3.3649886,-0.7772942,-0.7420071,-0.69056845,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,0.5164833,-0.36443144,0.18370545,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,2.3474405,1.7089847,1.8622842,2.6798363,1.7444178,2.3464692,0.08258564,-0.0032617701,2.3236227,1.7444181,1.7444179,1.5626289,-0.0032617701,1,Malicious,7,Web
-0.4396948,0.2769119,-0.49185735,-0.4396948,1.6263698,0.8523519,1.4866318,-0.22433367,-0.8452867,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.716538,1.3833544,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,1.0467907,0.31984895,-0.5363581,-0.37306938,-0.4679566,1.0479174,-0.31147978,1.2116435,1.4211513,-0.4679566,-0.46795663,-0.48183054,1.2116435,1,Malicious,2,DDoS
0.30057952,-1.341051,-0.49185735,0.30057952,-0.7911851,-0.7610029,-0.69400823,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.2486466,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.34721264,1.7089847,2.382063,2.5758677,1.8539059,-0.34691092,0.7380809,-0.5387792,-0.22088164,1.853906,1.8539059,1.7321619,-0.5387792,1,Malicious,7,Web
0.20316416,0.2769119,1.6944783,0.20316416,-0.7341272,-0.6868291,-0.64506364,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,0.04597675,-0.08271083,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.16151772,-0.43159106,-0.28395286,-0.094477214,-0.3582954,-0.16169254,-0.17865483,-0.25903127,0.11926696,-0.35829538,-0.35829544,-0.44249353,-0.25903127,1,Malicious,1,BruteForce
0.23728292,0.2769119,-1.4856462,0.23728292,-0.7815476,-0.7591383,-0.6892708,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.14907241,1.7089847,1.5013443,2.2984936,1.3770679,-0.15002686,0.17234972,-0.49082237,0.13903098,1.377068,1.377068,1.0409181,-0.49082237,1,Malicious,7,Web
1.0643396,1.4094859,1.6944783,1.0643396,-0.7958705,-0.7676823,-0.70529926,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.44792163,1.1548045,2.382063,1.4300065,1.6732637,-0.44628024,2.081114,-0.54677194,-0.46680844,1.6732639,1.6732639,1.455909,-0.54677194,0,Benign,0,Benign
-0.4998761,1.4094859,1.6944783,-0.4998761,2.0906408,1.7731718,1.8018683,4.4576454,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.21591897,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,3.5855124,0.13991395,-0.10504629,-0.23756807,-0.9071609,-0.80808336,-0.7875405,-0.7475494,-0.23964196,-0.3120667,0.40437087,-0.008470606,-0.7475493,-0.7475494,-0.55286086,0.40437087,1,Malicious,4,Mirai
-0.29421455,1.4094859,-0.49185735,-0.29421455,0.63488287,0.21942995,1.3399664,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,2.496355,0.58332986,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,1.5529978,-0.6289583,-0.25017118,-0.39730257,-0.16609582,1.5544361,-0.30893385,1.85906,1.8045298,-0.1660958,-0.16609581,-0.35794884,1.85906,1,Malicious,3,DoS
-0.24728529,1.4094859,-0.49185735,-0.24728529,-0.78556556,-0.7539246,-0.69942266,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.29236832,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5543784,0.037301887,-0.4137234,-0.21464634,-0.506523,-0.5559646,0.43752742,-0.56275755,-0.88403744,-0.50652295,-0.506523,-0.49412772,-0.56275755,1,Malicious,6,Spoofing
-0.5148032,0.2769119,1.6944783,-0.5148032,1.0085192,0.8071816,0.854445,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.0023065642,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.099450015,0.7635682,-0.4073907,-0.23161265,-0.3299675,-0.097388834,-0.31017736,-0.14713211,0.2151377,-0.32996747,-0.32996753,-0.43128088,-0.14713211,1,Malicious,2,DDoS
0.026189612,-0.37027323,-0.49185735,0.026189612,-0.79552865,-0.7658996,-0.7046128,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,-7.14726,-0.10504629,-0.55458575,0.9666151,0.2845908,0.19081697,0.52066064,-0.5549658,1.8275418,-0.57075036,-0.8853523,0.52066076,0.52066064,0.106448114,-0.57075036,1,Malicious,6,Spoofing
-0.052130606,0.2769119,-0.49185735,-0.052130606,-0.789818,-0.75839126,-0.69627565,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.29236832,-0.36443144,-0.48233527,-0.19429077,1.9769036,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.38289586,1.7089847,2.382063,3.5579922,1.9275057,-0.38388658,0.6110318,-0.55476475,-0.3004926,1.9275059,1.9275059,1.8497484,-0.55476475,1,Malicious,7,Web
-0.09740946,1.4094859,1.6944783,-0.09740946,-0.790221,-0.7616555,-0.695452,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.27050745,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.48631188,1.7089847,2.382063,1.8918238,2.3591053,-0.48786926,0.80788064,-0.56275755,-0.58502305,2.3591053,2.3591053,2.5979202,-0.56275755,1,Malicious,7,Web
-0.11584087,1.4094859,-1.4856462,-0.11584087,-0.79271746,-0.76502,-0.70233446,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.29236832,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.54513216,-0.29929367,0.32061362,0.6296607,0.2464288,-0.5459368,1.3010913,-0.57075036,-0.829855,0.24642885,0.2464288,-0.109410614,-0.57075036,1,Malicious,7,Web
-0.5444599,-0.37027323,-0.49185735,-0.5444599,1.3456713,0.7501918,1.1592789,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.05189891,-0.2316523,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5490937,-0.9071609,-0.8018203,-0.8155073,-0.7154303,-0.5499749,-0.31093824,-0.4828296,-0.8521005,-0.71543026,-0.7154304,-0.54683834,-0.4828296,1,Malicious,4,Mirai
0.37991765,-1.341051,-0.49185735,0.37991765,-0.78841513,-0.7565908,-0.6968938,-0.22433367,-0.8452867,-0.49024794,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.51165825,-0.14358917,-0.42705208,-0.23773406,-0.52960056,-0.50968593,0.54828537,-0.5227936,-0.6769084,-0.52960044,-0.52960056,-0.50110364,-0.5227936,1,Malicious,6,Spoofing
0.9792561,-0.37027323,-0.49185735,0.9792561,-0.6604576,-0.5856335,-0.6416274,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,1.6751087,-0.36443144,1.648995,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.6351828,-0.41718972,-0.19328699,-0.4031727,-0.26716495,0.6342792,-0.25068372,0.8199963,1.062505,-0.2671649,-0.26716498,-0.40488365,0.8199963,1,Malicious,1,BruteForce
-0.15183431,-1.341051,-0.49185735,-0.15183431,-0.76444876,-0.7302993,-0.6784465,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.18306404,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.1707636,1.7089847,2.382063,2.419355,2.4766922,-0.17280678,-0.0455665,-0.49881518,0.10439355,2.4766924,2.4766922,2.819119,-0.49881518,1,Malicious,7,Web
-0.54439384,0.2769119,1.6944783,-0.54439384,0.6882768,0.14357127,0.0058734515,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5469248,-0.9071609,-0.6079424,-0.6912132,-0.62146896,-0.5471631,-0.3090002,-0.5148008,-0.83976185,-0.6214689,-0.621469,-0.5260345,-0.5148008,1,Malicious,4,Mirai
0.27271736,0.2769119,-0.49185735,0.27271736,-0.784184,-0.7610026,-0.6878619,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.2049249,-0.36443144,-0.48233527,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.40689683,0.85250974,1.2935833,0.57347053,0.9678485,-0.40840006,0.29612324,-0.506808,-0.35814986,0.9678486,0.96784866,0.54519236,-0.506808,1,Malicious,7,Web
1.1704153,-0.37027323,-0.49185735,1.1704153,-0.79793996,-0.76872164,-0.7036048,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.53330326,1.0753624,0.36171007,0.4375695,0.614122,-0.53437304,3.9407609,-0.56275755,-0.76987714,0.61412203,0.61412203,0.18925543,-0.56275755,0,Benign,0,Benign
-0.33345294,-1.341051,1.6944783,-0.33345294,0.4189481,0.81163645,-0.07061106,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,1.3979095,0.58332986,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,1.2459444,-0.16581443,-0.0850367,-0.27375764,0.18387124,1.24427,-0.3078158,1.1716795,1.5782478,0.18387139,0.18387136,-0.15298705,1.1716795,1,Malicious,2,DDoS
-0.46611682,0.2769119,-0.49185735,-0.46611682,3.3377776,1.958297,4.4789968,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,1.7117511,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.3268092,-0.9071609,-0.8602124,-0.7571104,-0.8558795,0.32516605,-0.3130062,1.7551537,0.7515893,-0.8558794,-0.85587955,-0.5690825,1.7551537,1,Malicious,3,DoS
-0.540514,-0.37027323,-0.49185735,-0.540514,1.4429446,1.6979405,2.2547967,-0.22433367,-0.8452867,-0.49024794,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5291777,-0.9071609,-0.8599174,-0.8148186,-0.846729,-0.5283321,-0.31115988,-0.41888723,-0.7507449,-0.8467289,-0.846729,-0.5679563,-0.41888723,1,Malicious,4,Mirai
1.1946458,0.2769119,-1.4856462,1.1946458,-0.7199222,-0.6735889,-0.6486362,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.10885317,-0.37084,-0.38005963,-0.48773217,-0.34333494,0.10756455,-0.20258999,0.3324357,0.4982989,-0.34333494,-0.34333497,-0.43662566,0.3324357,1,Malicious,6,Spoofing
-0.086224794,1.4094859,-0.49185735,-0.086224794,-0.75230527,-0.7108001,-0.6933559,4.4576454,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.073759764,-0.36443144,-0.3491271,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.299136,-0.4049037,1.0619495,0.41004318,1.3760816,-0.29837674,-0.12339388,-0.4428656,-0.122686975,1.3760817,1.3760818,1.039615,-0.4428656,1,Malicious,7,Web
0.40128496,-1.341051,-0.49185735,0.40128496,-0.7809219,-0.7529708,-0.68881536,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.11748148,-0.36443144,-0.48233527,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,5.8703485,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.36199623,1.1554738,0.6199365,0.31194726,1.03338,-0.3598764,0.15589651,-0.466844,-0.25307184,1.03338,1.0333802,0.6185208,-0.466844,0,Benign,0,Benign
-0.5265795,1.4094859,-0.49185735,-0.5265795,2.035956,1.8581045,3.5729809,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,0.16668504,-0.21591897,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.267087,-0.3226896,-0.39147574,-0.55053777,-0.30360308,-0.26667795,-0.31199595,-0.11516093,-0.061829884,-0.30360305,-0.30360308,-0.4204577,-0.11516093,1,Malicious,2,DDoS
3.2816477,0.2769119,1.6944783,3.2816477,-0.786065,-0.75750405,-0.686808,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,0.3634573,0.05804758,-0.3491271,-0.19429077,1.9769036,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.16104448,0.49200654,0.10749501,-0.1582753,-0.13729112,-0.15895742,0.33070552,-0.23505288,0.12002383,-0.13729101,-0.13729109,-0.3435665,-0.23505288,0,Benign,0,Benign
-0.48628262,1.4094859,1.6944783,-0.48628262,1.3395181,1.9286338,0.9410472,-0.22433367,-0.8452867,2.0397842,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.716538,2.5307329,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.07341461,-0.8509325,-0.69587743,-0.52089834,-0.6971309,0.07459523,-0.3109835,0.3404285,0.45350328,-0.69713086,-0.697131,-0.54315895,0.3404285,1,Malicious,3,DoS
0.8500993,0.2769119,1.6944783,0.8500993,-0.78932977,-0.7621029,-0.6960893,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.13934232,-0.36443144,-0.3491271,-0.19429077,1.9769036,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.22829698,1.7089847,2.382063,5.218131,1.9182688,0.22915374,0.5509274,-0.49082237,0.641372,1.9182689,1.9182689,1.834831,-0.49082237,1,Malicious,7,Web
-0.4799072,0.2769119,-0.49185735,-0.4799072,-0.7946588,-0.7671413,-0.70251024,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.55928355,0.16709396,1.6245642,0.99030924,2.4548068,-0.5584637,0.21846159,-0.57874316,-0.9166414,2.4548073,2.4548073,2.7773864,-0.57874316,1,Malicious,7,Web
0.019162923,-1.341051,-0.49185735,0.019162923,-0.7439952,-0.72484,-0.64993745,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.21591897,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.32760823,0.8906478,-0.18502882,-0.1392795,-0.3270035,-0.32893232,-0.1523554,-0.37892324,-0.17972437,-0.32700342,-0.3270035,-0.4300827,-0.37892324,1,Malicious,6,Spoofing
-0.03508496,1.4094859,-1.4856462,-0.03508496,-0.77984124,-0.756226,-0.679449,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.16120319,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.3400846,1.7089847,2.382063,1.7534161,1.740931,-0.3402349,0.16372302,-0.5227936,-0.20572448,1.7409312,1.7409315,1.557336,-0.5227936,1,Malicious,7,Web
-0.3766735,0.2769119,-0.49185735,-0.3766735,-0.79339135,-0.76215637,-0.704601,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,2.5814092,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5621857,0.384303,1.480142,0.72086895,1.3602375,-0.56050855,0.98375416,-0.57874316,-0.9376771,1.3602377,1.3602376,1.0187541,-0.57874316,0,Benign,0,Benign
0.077877946,0.2769119,-0.49185735,0.077877946,-0.7892187,-0.76280195,-0.69963473,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.27050745,-0.36443144,-0.48233527,-0.19429077,1.9769036,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4127812,1.6623169,2.3244586,2.082507,2.9075587,-0.41369203,0.61854607,-0.54677194,-0.37288222,2.9075584,2.9075587,3.693185,-0.54677194,1,Malicious,7,Web
-0.52001864,0.2769119,-0.49185735,-0.52001864,-0.47772658,-0.47909543,-0.48575795,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.3161481,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5654624,-0.9071609,-0.891262,-0.8621439,-0.8470637,-0.5652847,-0.2856409,-0.5227936,-0.9634648,-0.84706366,-0.8470638,-0.56799835,-0.5227936,1,Malicious,5,Recon
-0.54781884,-1.341051,-0.49185735,-0.54781884,2.848918,3.9964666,1.7740718,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.2678648,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,13.718206,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5466173,-0.8635798,-0.84278923,-0.7772377,-0.74255204,-0.5469715,-0.31266013,-0.49082237,-0.8380441,-0.742552,-0.7425521,-0.5519603,-0.49082237,1,Malicious,4,Mirai
-0.29825696,-0.37027323,-1.4856462,-0.29825696,0.654602,0.377932,0.5130688,-0.22433367,-0.8452867,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.8497461,5.160142,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,2.1126103,0.7128142,0.028327173,-0.2248339,0.17578295,2.1105173,-0.30901167,1.8510672,2.1784399,0.17578301,0.175783,-0.15846756,1.8510672,1,Malicious,3,DoS
0.8154592,-0.37027323,-0.49185735,0.8154592,-0.7896593,-0.7619791,-0.6909559,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.13934232,-0.36443144,-0.3491271,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.3385726,1.3029184,1.3541784,1.0030199,1.2923728,-0.3396311,0.6063192,-0.49881518,-0.20253833,1.2923728,1.2923728,0.93092823,-0.49881518,1,Malicious,7,Web
